course_title,skills,rating,review_count,level,duration
Google IT Support (Deutsch),"{"" Computer Networking"","" Network Architecture"","" Network Model"","" Networking Hardware"","" Network Security"","" Operating Systems"","" System Security"","" Security Engineering"","" Theoretical Computer Science"","" Software Security"","" Communication"","" Computer Architecture"","" Strategy and Operations"","" Cloud Computing"","" Linux""}",4.7,187.0,Beginner , 3 - 6 Months
Solar Energy Basics,"{""(2.4k reviews)""}",4.8,2400.0,Beginner , 1 - 3 Months
Effective Programming in Scala,"{"" Computer Programming"","" Scala Programming"","" Software Testing""}",4.7,148.0,Intermediate , 1 - 3 Months
Administración de Empresas,"{"" Strategy"","" Leadership and Management"","" Marketing"","" Organizational Development"","" Planning"","" Econometrics"","" Negotiation"","" Strategy and Operations"","" Business Communication"","" Communication"","" Decision Making"","" Probability & Statistics"","" Process Analysis"","" Adaptability"","" Business Intelligence"","" Collaboration"","" Persona Research"","" Probability Distribution"","" Accounting"","" Calculus"","" Change Management"","" Human Resources"","" Innovation"","" Marketing Management"","" Project Management"","" Account Management"","" General Statistics"","" Marketing Design"","" Behavioral Economics"","" Business Process Management"","" Customer Analysis"","" Finance"","" User Experience Design"","" Business"","" Professional Development""}",4.8,1600.0,Beginner , 3 - 6 Months
Getting Started with AI using IBM Watson,"{"" Cloud Computing"","" Human Computer Interaction"","" Human Learning"","" IBM Cloud"","" Machine Learning"","" Natural Language Processing"","" Artificial Neural Networks"","" Deep Learning"","" Machine Learning Algorithms"","" Cloud API""}",4.5,2800.0,Beginner , 1 - 4 Weeks
Introduction to Sustainability,"{""(2.5k reviews)""}",4.8,2500.0,Mixed , 1 - 3 Months
"FinTech: Foundations, Payments, and Regulations","{"" FinTech"","" Finance"","" Behavioral Economics"","" BlockChain"","" Financial Analysis"","" Financial Management"","" Market Research"","" Payments"","" Risk Management"","" Cash Management""}",4.6,2300.0,Beginner , 1 - 4 Weeks
Desarrollador front-end de Meta,"{""(71 reviews)""}",4.5,71.0,Beginner , 3 - 6 Months
Data Visualization & Dashboarding with R,"{"" Data Visualization"","" R Programming"","" Statistical Programming"","" Data Analysis"","" Data Visualization Software"","" Computer Programming"","" Data Structures"","" Exploratory Data Analysis"","" Programming Principles"","" Statistical Visualization""}",4.8,354.0,Beginner , 3 - 6 Months
Mindfulness and Well-being,"{"" Emotional Intelligence""}",4.8,973.0,Beginner , 3 - 6 Months
Marketing with TikTok,"{"" Marketing"","" Social Media"","" Digital Marketing"","" Media Strategy & Planning"","" Advertising Sales"","" Media Production"","" E-Commerce"","" Sales"","" Strategy"","" Market Analysis""}",4.7,91.0,Beginner , 1 - 3 Months
Business Model Innovation,"{"" Business Design"","" Entrepreneurship"","" Strategy"","" Strategy and Operations"","" Innovation"","" Leadership and Management"","" Marketing"","" Business Analysis"","" Research and Design"","" Sales""}",4.8,532.0,Mixed , 1 - 3 Months
Gestion de projet de Google,"{"" Business Analysis"","" Business Development"","" Communication"","" Decision Making"","" Design and Product"","" Entrepreneurship"","" Leadership and Management"","" Planning"","" Strategy"","" Strategy and Operations"","" Data Analysis"","" Business Psychology"","" Conflict Management"","" Emotional Intelligence"","" People Management"","" Resilience"","" C++ Programming"","" Compensation"","" HR Tech"","" Network Security"","" Business Design"","" Employee Relations"","" Scrum (Software Development)""}",4.5,21.0,Beginner , 3 - 6 Months
Introduction to Hardware and Operating Systems,"{"" Operating Systems"","" Computer Networking"","" IBM Cloud""}",4.8,877.0,Beginner , 1 - 3 Months
Addiction Treatment: Clinical Skills for Healthcare Providers,"{""(1.7k reviews)""}",4.8,1700.0,Beginner , 1 - 3 Months
Autodesk Certified Professional: Revit for Architectural Design Exam Prep,"{""(919 reviews)""}",4.7,919.0,Advanced , 1 - 4 Weeks
Data Science Math Skills,"{"" Data Analysis"","" General Statistics"","" Probability & Statistics"","" Problem Solving"","" Statistical Analysis"","" Applied Mathematics"","" Calculus"","" Critical Thinking""}",4.5,11400.0,Beginner , 1 - 3 Months
Introduction to Engineering Mechanics,"{""(4.8k reviews)""}",4.8,4800.0,Mixed , 1 - 3 Months
Precision Medicine,"{""(227 reviews)""}",4.4,227.0,Intermediate , 1 - 3 Months
Arm Cortex-M Architecture and Software Development,"{""(86 reviews)""}",4.7,86.0,Intermediate , 3 - 6 Months
Biology Meets Programming: Bioinformatics for Beginners,"{"" Bioinformatics"","" Computational Thinking"","" Problem Solving"","" Biostatistics"","" Computational Logic"","" Critical Thinking""}",4.2,1500.0,Beginner , 1 - 4 Weeks
The Arts and Science of Relationships: Understanding Human Needs,"{"" Emotional Intelligence"","" Communication""}",4.5,1600.0,Beginner , 1 - 3 Months
Introduction to Operations Management,"{"" Leadership and Management"","" Operations Management""}",4.4,2600.0,Beginner , 1 - 4 Weeks
Generative AI: Introduction and Applications,"{""(14 reviews)""}",4.6,14.0,Beginner , 1 - 4 Weeks
Akamai Customer Consulting and Support,"{"" Computer Security Incident Management"","" Mobile Security"","" Network Architecture"","" Network Security"","" Operations Management"","" Risk Management""}",4.9,27.0,Beginner , 3 - 6 Months
Akamai Network Engineering,"{"" Computer Security Incident Management"","" Mobile Security"","" Network Architecture"","" Network Security"","" Operations Management"","" Risk Management""}",4.9,27.0,Beginner , 3 - 6 Months
Introduction to Scripting in Python,"{"" Computer Programming"","" Programming Principles"","" Python Programming"","" Computer Programming Tools"","" Computational Logic"","" Data Analysis"","" Computational Thinking"","" Mathematics"","" Algorithms"","" Critical Thinking"","" Data Structures"","" Mathematical Theory & Analysis"","" Problem Solving"","" Algebra"","" Data Visualization""}",4.7,4200.0,Beginner , 3 - 6 Months
Linear Circuits 1: DC Analysis,"{""(1.4k reviews)""}",4.5,1400.0,Mixed , 1 - 3 Months
Computational Neuroscience,"{"" Mathematics"","" Computer Programming"","" Mathematical Theory & Analysis"","" Probability & Statistics"","" Python Programming"","" Computational Logic"","" Data Analysis"","" Artificial Neural Networks"","" Linear Algebra"","" Machine Learning"","" Human Learning""}",4.6,1000.0,Beginner , 1 - 3 Months
Introduction to Systems Engineering,"{"" Systems Design"","" Leadership and Management""}",4.7,737.0,Mixed , 1 - 3 Months
Wine Tasting: Sensory Techniques for Wine Analysis,"{""(496 reviews)""}",4.7,496.0,Beginner , 1 - 3 Months
Battery Technologies,"{""(33 reviews)""}",4.7,33.0,Beginner , 3 - 6 Months
"Creativity, Innovation and Transformation","{"" Creativity"","" Critical Thinking"","" Leadership and Management""}",4.5,640.0,Mixed , 1 - 4 Weeks
Healthier Materials and Sustainable Building,"{""(10 reviews)""}",5.0,10.0,Intermediate , 1 - 3 Months
Developing AI Applications with Python and Flask,"{"" Application Development"","" Computer Programming"","" Python Programming""}",4.4,515.0,Intermediate , 1 - 4 Weeks
"Python Project: pillow, tesseract, and opencv","{"" Computer Programming"","" Python Programming""}",4.0,1900.0,Intermediate , 1 - 4 Weeks
Android App Development,"{"" Mobile Development"","" Android Development"","" Computer Programming"","" Java Programming"","" Programming Principles"","" Application Development"","" Mobile Development Tools"","" Computer Programming Tools"","" Software Engineering"","" Data Structures"","" Problem Solving""}",4.5,3600.0,Beginner , 3 - 6 Months
Inspiring and Motivating Individuals,"{"" Human Resources"","" Communication"","" Leadership Development"","" Leadership and Management""}",4.8,5400.0,Beginner , 1 - 4 Weeks
Weight Management: Beyond Balancing Calories,"{"" Leadership and Management""}",4.7,1100.0,Beginner , 1 - 3 Months
"Spark, Hadoop, and Snowflake for Data Engineering","{"" Big Data"","" Data Warehousing"","" Python Programming""}",4.677240684793555,7827.922457200403,Advanced , 1 - 4 Weeks
Everyday Parenting: The ABCs of Child Rearing,"{""(2.8k reviews)""}",4.9,2800.0,Beginner , 1 - 4 Weeks
Diseño Instruccional: Aprendizaje activo y Pedagogía digital,"{"" Innovation"","" Critical Thinking"","" Planning""}",4.7,972.0,Beginner , 3 - 6 Months
Financial Technology (Fintech) Innovations,"{"" FinTech"","" Finance"","" BlockChain"","" Decision Making"","" Risk Management"","" Financial Analysis"","" Investment Management"","" Leadership and Management"","" Critical Thinking"","" Data Analysis"","" Innovation"","" Machine Learning"","" Algorithms"","" Entrepreneurship"","" Strategy"","" Cryptography"","" Data Mining"","" Payments"","" Strategy and Operations"","" Cyberattacks"","" Network Security"","" Probability & Statistics"","" Statistical Machine Learning"","" Computer Programming""}",4.7,2400.0,Beginner , 3 - 6 Months
Data-driven Decision Making,"{"" Big Data"","" Business Analysis"","" Data Analysis"","" Data Management"","" Data Visualization"","" Decision Making"","" Business Process Management"","" Critical Thinking"","" Customer Analysis"","" Exploratory Data Analysis""}",4.6,6000.0,Beginner , 1 - 4 Weeks
Write A Feature Length Screenplay For Film Or Television,"{"" Writing""}",4.6,192.0,Beginner , 3 - 6 Months
Teach English Now! Foundational Principles,"{"" Mergers & Acquisitions""}",4.9,13900.0,Mixed , 1 - 3 Months
Introduction to Back-End Development,"{"" HTML and CSS"","" React (web framework)"","" Web Development"","" Front-End Web Development"","" Web Design"","" Web Development Tools""}",4.8,2600.0,Beginner , 1 - 4 Weeks
Visual Elements of User Interface Design,"{"" Design and Product"","" Front-End Web Development"","" Interactive Design"","" User Experience"","" User Experience Design"","" Visual Design"","" Visualization (Computer Graphics)"","" Web Design""}",4.7,5800.0,Beginner , 1 - 3 Months
Medical Terminology and the Human Body Fundamentals,"{""(32 reviews)""}",4.8,32.0,Beginner , 1 - 4 Weeks
Introduction to Microsoft Azure Cloud Services,"{"" Cloud Applications"","" Cloud Computing"","" Cloud Infrastructure"","" Microsoft Azure"","" Cloud Management"","" Cloud Platforms"","" Cloud Standards"","" Cloud-Based Integration"","" Software As A Service"","" Account Management"","" Cloud Storage"","" Databases""}",4.6,1800.0,Beginner , 1 - 4 Weeks
Introduction to Logic and Critical Thinking,"{"" Critical Thinking"","" Human Learning""}",4.6,3300.0,Beginner , 3 - 6 Months
Foundations for Assisting in Home Care,"{""(361 reviews)""}",4.8,361.0,Mixed , 3 - 6 Months
Social Media Marketing,"{"" Marketing"","" Social Media"","" Communication"","" Digital Marketing"","" Media Strategy & Planning"","" Market Research"","" Strategy"","" Marketing Management"","" Brand Management"","" Advertising"","" Entrepreneurship"","" Decision Making"","" Market Analysis"","" Research and Design"","" Customer Success"","" People Management""}",4.6,5300.0,Beginner , 3 - 6 Months
CAD and Digital Manufacturing,"{"" Design and Product"","" Product Design"","" Feature Engineering"","" Computer Graphics"","" Interactive Design"","" Computer Graphic Techniques"","" Graphics Software"","" Research and Design"","" Software Engineering Tools"","" Graphic Design"","" Visualization (Computer Graphics)"","" Hardware Design"","" Product Development"","" Visual Design"","" Geometry"","" User Experience Design"","" Strategy and Operations"","" Communication"","" Decision Making"","" Product Management"","" System Software"","" Collaboration"","" Computer Programming"","" Other Cloud Platforms and Tools""}",4.7,5000.0,Intermediate , 3 - 6 Months
"Federal Taxation I: Individuals, Employees, and Sole Proprietors","{"" Accounting"","" Taxes"","" Critical Thinking"","" Finance"","" Financial Accounting"","" General Accounting"","" Problem Solving"","" Regulations and Compliance"","" Generally Accepted Accounting Principles (GAAP)"","" Benefits""}",4.9,599.0,Intermediate , 1 - 3 Months
Introduction to Medical Software,"{"" Software Engineering"","" Software Testing"","" Entrepreneurship"","" User Research""}",4.8,119.0,Intermediate , 3 - 6 Months
"Everyday Excel, Part 1","{"" Business Analysis"","" Data Analysis"","" Data Analysis Software"","" Microsoft Excel"","" Spreadsheet Software"","" Critical Thinking"","" Problem Solving"","" Data Management"","" Mathematics"","" Data Visualization""}",4.7,3200.0,Beginner , 1 - 3 Months
User Interface Design,"{"" Human Computer Interaction"","" User Experience"","" Research and Design"","" User Experience Design"","" User Research"","" Design and Product"","" Interactive Design"","" People Analysis"","" Product Design"","" Software Testing""}",4.6,1700.0,Intermediate , 3 - 6 Months
Strategy and Sustainability,"{"" Leadership and Management"","" Strategy"","" Strategy and Operations"","" Critical Thinking"","" Risk Management"","" Business Analysis"","" Business Transformation"","" Decision Making"","" Regulations and Compliance"","" Change Management"","" Planning""}",4.7,471.0,Beginner , 1 - 3 Months
C++ Programming for Unreal Game Development,"{"" Computer Programming"","" C Programming Language Family"","" Computer Programming Tools"","" Programming Principles""}",4.5,159.0,Intermediate , 3 - 6 Months
"Sleep: Neurobiology, Medicine, and Society","{""(714 reviews)""}",4.8,714.0,Beginner , 1 - 3 Months
Introduction to Financial Engineering and Risk Management,"{"" Finance"","" Mathematics"","" Probability & Statistics"","" Risk Management"","" Securities Sales"","" Securities Trading""}",4.6,158.0,Intermediate , 1 - 3 Months
Clinical Terminology for International and U.S. Students,"{"" Communication""}",4.8,3000.0,Beginner , 1 - 3 Months
Financial Planning for Young Adults,"{"" Finance"","" Financial Management"","" Leadership and Management"","" Planning"","" Cash Management"","" Decision Making"","" Account Management"","" Budget Management"","" Financial Analysis"","" Risk Management""}",4.6,1300.0,Beginner , 1 - 3 Months
English for Common Interactions in the Workplace: Basic Level,"{""(1.3k reviews)""}",4.7,1300.0,Mixed , 1 - 3 Months
Finanzas corporativas,"{"" Finance"","" Business Analysis"","" Accounting"","" Data Analysis"","" Mathematical Theory & Analysis"","" Mathematics"","" Account Management"","" Calculus"","" Financial Accounting"","" Financial Analysis"","" Investment Management"","" Operational Analysis"","" Applied Mathematics"","" Process Analysis"","" Banking"","" Behavioral Economics"","" Microsoft Excel"","" Business Process Management"","" Entrepreneurial Finance"","" Estimation"","" Financial Management"","" Leadership and Management"","" Operations Management"","" Risk Management"","" Econometrics""}",4.7,2600.0,Intermediate , 3 - 6 Months
Understanding Basic SQL Syntax,"{"" SQL""}",4.7,84.0,Beginner , Less Than 2 Hours
Introduction to Forensic Science,"{""(2.2k reviews)""}",4.9,2200.0,Mixed , 1 - 3 Months
Software Development Lifecycle,"{"" Software Engineering"","" Agile Software Development"","" Design and Product"","" Problem Solving"","" Software Architecture"","" Software Testing"","" Leadership and Management"","" Project Management"","" Scrum (Software Development)"","" Software Engineering Tools"","" Continuous Delivery"","" Product Development"","" User Experience"","" Application Development"","" Communication"","" Planning"","" Product Management"","" Collaboration"","" Estimation"","" Computer Programming Tools"","" System Software"","" Theoretical Computer Science"","" Search Engine Optimization"","" Investment Management""}",4.7,9000.0,Intermediate , 3 - 6 Months
Image Processing for Engineering and Science,"{"" Matlab"","" Data Visualization"","" Computer Graphic Techniques"","" Computer Vision"","" Scientific Visualization"","" Visualization (Computer Graphics)""}",4.8,114.0,Beginner , 1 - 3 Months
Relationship Management and Business Development,"{"" Business Development"","" Customer Relationship Management"","" Leadership and Management""}",4.6,20.0,Intermediate , 1 - 4 Weeks
Expressway to Data Science: Essential Math,"{"" Mathematics"","" Algebra"","" Calculus"","" Linear Algebra"","" Mathematical Theory & Analysis"","" Differential Equations"","" Plot (Graphics)"","" Problem Solving"","" Applied Mathematics"","" Graph Theory""}",4.5,308.0,Intermediate , 3 - 6 Months
React Basics,"{"" React (web framework)"","" Front-End Web Development"","" Javascript"","" Web Development""}",4.7,1400.0,Beginner , 1 - 4 Weeks
Introduction to High-Performance and Parallel Computing,"{"" Computer Programming"","" Distributed Computing Architecture"","" Computational Thinking"","" Computer Architecture"","" Computer Programming Tools"","" Linux""}",3.2,81.0,Beginner , 1 - 4 Weeks
FinTech: Finance Industry Transformation and Regulation,"{"" FinTech"","" Finance"","" Risk Management"","" Banking"","" Leadership and Management"","" Innovation"","" Regulations and Compliance"","" BlockChain"","" E-Commerce"","" Financial Analysis"","" Business Process Management"","" Data Analysis"","" Exploratory Data Analysis"","" Payments"","" Business Development"","" Computer Security Incident Management"","" Human Factors (Security)""}",4.7,763.0,Beginner , 3 - 6 Months
Learning and Development,"{"" Training""}",4.7,100.0,Beginner , 1 - 4 Weeks
Alexander Technique: Balanced Posture for Ease and Comfort,"{""Beginner · Course · 1 - 3 Months""}",4.677240684793555,7827.922457200403,Beginner , 1 - 3 Months
Introduction to Data Science in Python,"{"" Computer Programming"","" Data Analysis"","" Data Management"","" Python Programming"","" Statistical Programming"","" Data Mining"","" Extract"","" Transform"","" Load"","" Computer Programming Tools"","" Critical Thinking"","" Exploratory Data Analysis"","" General Statistics""}",4.5,26800.0,Intermediate , 1 - 4 Weeks
Real-World Cloud Product Management,"{"" Security Engineering"","" Cloud Computing"","" Business"","" Product Management""}",4.7,65.0,Beginner , 1 - 3 Months
Kotlin for Java Developers,"{"" Computer Programming"","" Programming Principles"","" Algorithms"","" Data Structures"","" Problem Solving"","" Computational Logic"","" Mathematics"","" Software Engineering""}",4.7,2000.0,Intermediate , 1 - 3 Months
Accounting Data Analytics,"{"" Python Programming"","" Statistical Programming"","" Data Analysis"","" Machine Learning"","" Computer Programming"","" Data Visualization"","" Probability & Statistics"","" Regression"","" Data Structures"","" Plot (Graphics)"","" Accounting"","" General Statistics"","" Statistical Analysis"","" Algorithms"","" Databases"","" Machine Learning Algorithms"","" SQL"","" Theoretical Computer Science"","" Data Architecture"","" Microsoft Excel""}",4.7,517.0,Intermediate , 3 - 6 Months
Claves de la Dirección de Empresas,"{"" Business Analysis"","" Leadership and Management"","" Strategy"","" Accounting"","" Communication"","" Finance"","" Data Analysis"","" Operational Analysis"","" Strategy and Operations"","" Calculus"","" Process Analysis"","" Business Psychology"","" Financial Accounting"","" Financial Analysis"","" Accounts Payable and Receivable"","" Business Intelligence"","" Culture"","" Human Resources"","" Market Analysis"","" Marketing"","" Media Strategy & Planning"","" Benefits"","" Collaboration"","" Influencing"","" Marketing Psychology"","" Persona Research"","" Behavioral Economics"","" General Accounting"","" Problem Solving""}",4.8,3200.0,Beginner , 3 - 6 Months
Analysing: Numeric and digital literacies,"{"" Business Analysis"","" Accounting"","" Finance"","" Data Analysis"","" Entrepreneurship"","" Business Intelligence"","" Customer Analysis"","" Data Visualization"","" Data Visualization Software"","" Financial Accounting"","" Big Data"","" Data Analysis Software"","" General Statistics"","" Leadership and Management"","" Management Accounting"","" Market Research"","" Marketing"","" Probability & Statistics"","" Research and Design"","" Correlation And Dependence"","" Financial Analysis"","" Probability Distribution"","" Financial Management"","" Communication"","" Digital Marketing"","" Market Analysis"","" Organizational Development"","" Tableau Software""}",4.6,1100.0,Beginner , 3 - 6 Months
Initiating and Planning Projects,"{"" Project Management"","" Conflict Management"","" Leadership and Management"","" Planning""}",4.7,22400.0,Mixed , 1 - 3 Months
Fundamentals of Social Media Advertising,"{"" Advertising"","" Communication"","" Digital Marketing"","" Marketing"","" Sales"","" Marketing Design"","" Research and Design"","" Social Media"","" Brand Management""}",4.8,2100.0,Beginner , 1 - 3 Months
Health Information Literacy for Data Analytics,"{"" Data Analysis"","" Data Management"","" Clinical Data Management"","" Data Model"","" Data Structures"","" Databases"","" Leadership and Management"","" Data Warehousing"","" Big Data"","" Extract"","" Transform"","" Load""}",4.4,201.0,Intermediate , 3 - 6 Months
Water Cooperation and Diplomacy,"{"" Negotiation""}",4.677240684793555,7827.922457200403,Intermediate , 1 - 3 Months
Big Data,"{"" Data Analysis"","" Big Data"","" Data Management"","" Databases"","" Data Model"","" Exploratory Data Analysis"","" Machine Learning"","" Data Structures"","" Data Analysis Software"","" Data Visualization"","" SQL"","" Data Mining"","" Distributed Computing Architecture"","" Apache"","" Database Design"","" Extract"","" Transform"","" Load"","" Graph Theory"","" Probability & Statistics"","" Statistical Programming"","" Mathematics"","" Data Architecture"","" Data Warehousing"","" Machine Learning Algorithms"","" Process Analysis"","" Leadership and Management"","" Cloud Computing"","" PostgreSQL"","" Statistical Visualization"","" Algorithms"","" Human Learning""}",4.5,13600.0,Beginner , 3 - 6 Months
Ethical Leadership,"{"" Leadership and Management"","" Communication""}",4.8,51.0,Beginner , 3 - 6 Months
Mastering Final Cut Pro,"{"" Media Production"","" Computer Graphics"","" Graphics Software"","" Visual Design"","" Computer Graphic Techniques"","" Creativity"","" Interactive Design"","" Media Strategy & Planning"","" Social Media""}",4.5,197.0,Beginner , 1 - 3 Months
Finance for Non-Financial Managers,"{"" Accounting"","" Finance"","" Financial Analysis"","" Financial Accounting"","" General Accounting"","" Financial Management"","" Generally Accepted Accounting Principles (GAAP)"","" Leadership and Management"","" Business Analysis"","" Data Analysis""}",4.4,385.0,Intermediate , 1 - 3 Months
Refugees in the 21st Century,"{""(501 reviews)""}",4.8,501.0,Beginner , 1 - 3 Months
Operations Analytics,"{"" Data Analysis"","" Forecasting"","" Leadership and Management"","" Mathematical Theory & Analysis"","" Mathematics"","" Operations Management"","" Operations Research"","" Probability & Statistics"","" Spreadsheet Software"","" Statistical Analysis""}",4.7,5000.0,Mixed , 1 - 4 Weeks
Introduction to Scrum Master Training,"{"" Agile Software Development"","" Collaboration"","" Leadership and Management"","" Planning"","" Product Development"","" Product Lifecycle"","" Product Management"","" Project Management"","" Scrum (Software Development)"","" Business Communication"","" Software Engineering""}",4.7,1700.0,Beginner , 1 - 3 Months
Foundations of Teaching for Learning: Introduction,"{"" Human Learning"","" Planning""}",4.6,744.0,Mixed , 1 - 4 Weeks
Improving Leadership & Governance in Nonprofit Organizations,"{"" Leadership and Management"","" Strategy"","" Strategy and Operations"","" Organizational Development"","" Business Psychology"","" Entrepreneurship"","" Marketing"","" Planning"","" Sales"","" Supply Chain and Logistics"","" Leadership Development"","" Performance Management"","" Risk Management""}",4.4,222.0,Beginner , 3 - 6 Months
Dirección y Gestión de Negocios,"{"" Communication"","" Marketing"","" Organizational Development"","" Process Analysis"","" Strategy"","" Business Communication"","" Business Intelligence"","" Decision Making"","" Leadership and Management"","" Negotiation"","" Persona Research"","" Continuous Integration"","" Econometrics"","" Human Resources"","" Innovation"","" Operational Analysis"","" Planning"","" Project Management"","" Strategy and Operations"","" Marketing Design"","" Marketing Management"","" Probability & Statistics"","" Probability Distribution"","" Behavioral Economics"","" Cloud Load Balancing"","" Computational Logic"","" Customer Analysis"","" Extract"","" Transform"","" Load"","" Finance"","" General Statistics"","" User Experience Design"","" Business"","" Professional Development""}",4.8,1600.0,Beginner , 1 - 3 Months
Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,"{"" Finance"","" Investment Management"","" Leadership and Management"","" Financial Analysis"","" Financial Management"","" Mathematics"","" Risk Management"","" Statistical Analysis"","" Market Analysis"","" Correlation And Dependence""}",4.6,733.0,Intermediate , 1 - 4 Weeks
Cybersecurity Compliance Framework & System Administration,"{"" Cryptography"","" Linux"","" System Software""}",4.7,3100.0,Beginner , 1 - 3 Months
Foundations of Global Health,"{"" Leadership and Management"","" Training"","" Human Learning"","" Planning"","" Culture""}",4.7,1100.0,Beginner , 3 - 6 Months
Building No-Code Apps with AppSheet,"{"" Application Development"","" Mobile Development Tools"","" Spreadsheet Software"","" User Experience"","" Data Management"","" Databases"","" Google Cloud Platform"","" User Experience Design"","" Cloud Applications"","" Mobile Development""}",4.7,124.0,Beginner , 3 - 6 Months
A Crash Course in Causality:  Inferring Causal Effects from Observational Data,"{"" General Statistics"","" Probability & Statistics"","" Statistical Tests"","" Data Analysis"","" Statistical Analysis"","" Experiment"","" Probability Distribution"","" R Programming"","" Regression"","" Statistical Programming""}",4.7,518.0,Intermediate , 1 - 3 Months
Data Modeling in Power BI,"{"" Data Analysis"","" Data Model"","" Power BI""}",4.3,90.0,Beginner , 1 - 4 Weeks
The Nuts and Bolts of Machine Learning,"{"" Machine Learning"","" Python Programming""}",4.8,149.0,Advanced , 1 - 3 Months
Coding for Beginners: An Easy Introduction,"{"" Computer Programming"","" Python Programming""}",2.9,18.0,Beginner , Less Than 2 Hours
Children's Human Rights - An Interdisciplinary Introduction,"{""(2k reviews)""}",4.7,2000.0,Beginner , 1 - 3 Months
Цифровий маркетинг і електронна комерція від Google,"{"" Digital Marketing"","" Marketing"","" E-Commerce"","" Problem Solving"","" Social Media"","" Advertising"","" Marketing Management"","" Search Engine Optimization"","" Strategy"","" Data Analysis"","" Sales"","" Market Analysis"","" Process Analysis"","" Advertising Sales"","" Algorithms"","" Business Analysis"","" Data Structures"","" Google App Engine"","" Web Development Tools"","" Account Management""}",4.9,1200.0,Beginner , 3 - 6 Months
Data Science: Statistics and Machine Learning,"{"" R Programming"","" Data Analysis"","" Statistical Analysis"","" Statistical Programming"","" Probability & Statistics"","" Statistical Machine Learning"","" General Statistics"","" Machine Learning Algorithms"","" Human Learning"","" Machine Learning"","" Problem Solving"","" Statistical Tests"","" Regression"","" Computer Programming"","" Algorithms"","" Applied Machine Learning"","" Correlation And Dependence"","" Data Model"","" Estimation"","" Probability Distribution"","" Machine Learning Software"","" Natural Language Processing"","" Basic Descriptive Statistics"","" Exploratory Data Analysis"","" Computer Graphics"","" Data Visualization"","" Interactive Data Visualization"","" Plot (Graphics)"","" Product Development"","" Web Development""}",4.4,7100.0,Intermediate , 3 - 6 Months
Foundations of Data Science: K-Means Clustering in Python,"{"" Data Analysis"","" Computer Programming"","" Python Programming"","" Statistical Analysis"","" Statistical Programming"","" Applied Machine Learning"","" Basic Descriptive Statistics"","" Data Visualization"","" General Statistics"","" Machine Learning"","" Machine Learning Algorithms""}",4.6,619.0,Beginner , 1 - 3 Months
Conflict Management,"{"" Collaboration"","" Communication"","" Conflict Management"","" Leadership and Management""}",4.4,2000.0,Beginner , 3 - 6 Months
Politics and Economics of International Energy,"{""(1.7k reviews)""}",4.7,1700.0,Beginner , 1 - 3 Months
"Penetration Testing, Incident Response and Forensics","{"" Security Strategy"","" Computer Security Incident Management"","" Python Programming"","" Computer Programming"","" Leadership and Management""}",4.6,2200.0,Beginner , 1 - 4 Weeks
English Composition I,"{"" Writing""}",4.6,1100.0,Beginner , 1 - 3 Months
Data Warehousing for Business Intelligence,"{"" Data Warehousing"","" Data Management"","" Databases"","" Database Design"","" Business Intelligence"","" Data Model"","" Database Administration"","" Business Analysis"","" SQL"","" Data Analysis"","" Data Architecture"","" Warehouse Management"","" Data Visualization"","" Leadership and Management"","" Systems Design"","" Database Application"","" Extract"","" Transform"","" Load"","" Critical Thinking"","" Performance Management"","" Marketing Design""}",4.5,3900.0,Advanced , 3 - 6 Months
Algorithmic Toolbox,"{"" Algorithms"","" Computer Programming"","" Problem Solving"","" Theoretical Computer Science"","" Computational Thinking"","" Critical Thinking"","" Computer Programming Tools"","" Computational Logic"","" Data Structures"","" Programming Principles"","" Software Testing""}",4.6,12300.0,Intermediate , 1 - 3 Months
Gender Analytics: Gender Equity through Inclusive Design,"{"" Research and Design"","" Critical Thinking"","" Organizational Development"","" People Analysis"","" Business Analysis"","" Decision Making"","" Data Analysis"","" Emotional Intelligence"","" Leadership and Management"","" People Development"","" Strategy and Operations"","" Business Psychology"","" Communication"","" Data Management"","" Human Resources"","" Leadership Development"","" Problem Solving"","" Strategy"","" User Experience Design"","" Change Management"","" General Statistics"","" Human Computer Interaction"","" Innovation"","" Probability & Statistics"","" Statistical Analysis"","" User Experience"","" Creativity"","" Market Research""}",4.8,478.0,Beginner , 3 - 6 Months
ChatGPT for Beginners: Save time with Microsoft Excel,"{"" Data Management"","" Microsoft Excel""}",4.6,27.0,Intermediate , Less Than 2 Hours
Blood Film Morphology - A Practical Guide,"{""(50 reviews)""}",4.8,50.0,Intermediate , 1 - 3 Months
Managerial Economics and Business Analysis,"{"" Market Analysis"","" Finance"","" Business Analysis"","" Financial Analysis"","" Data Analysis"","" Behavioral Economics"","" Decision Making"","" Econometrics"","" Probability & Statistics"","" Accounting"","" Banking"","" General Statistics"","" Statistical Analysis"","" Leadership and Management"","" Basic Descriptive Statistics"","" Exploratory Data Analysis"","" Financial Accounting"","" Financial Management"","" Strategy and Operations"","" Investment Management"","" Market Research"","" Probability Distribution"","" Regulations and Compliance"","" Marketing"","" Risk Management"","" Securities Trading"","" Statistical Tests"","" Correlation And Dependence"","" Securities Sales"","" Strategy"","" Taxes"","" Game Theory"","" Microsoft Excel""}",4.8,3800.0,Beginner , 3 - 6 Months
Python for Cybersecurity,"{"" Python Programming"","" Computer Programming""}",4.5,334.0,Intermediate , 3 - 6 Months
